network	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats	Qstats
21.12.1999	0.432	8.267	-99	-99	-99	-99	-99	-99	-99	-99
22.12.1999	0.432	7.749	-99	-99	-99	-99	-99	-99	-99	-99
23.12.1999	0.42	7.473	-99	-99	-99	-99	-99	-99	-99	-99
24.12.1999	0.449	7.424	-99	-99	-99	-99	-99	-99	-99	-99
25.12.1999	0.39	7.945	-99	-99	-99	-99	-99	-99	-99	-99
26.12.1999	0.398	8.708	-99	-99	-99	-99	-99	-99	-99	-99
27.12.1999	0.398	9.381	-99	-99	-99	-99	-99	-99	-99	-99
28.12.1999	0.398	9.12	-99	-99	-99	-99	-99	-99	-99	-99
29.12.1999	0.367	8.605	-99	-99	-99	-99	-99	-99	-99	-99
30.12.1999	0.367	8.212	-99	-99	-99	-99	-99	-99	-99	-99
31.12.1999	0.355	7.584	-99	-99	-99	-99	-99	-99	-99	-99
01.01.2000	0.351	7.592	-99	-99	-99	-99	-99	-99	-99	-99
02.01.2000	0.387	7.989	-99	-99	-99	-99	-99	-99	-99	-99
03.01.2000	0.519	8.87	-99	-99	-99	-99	-99	-99	-99	-99
04.01.2000	0.531	11.175	-99	-99	-99	-99	-99	-99	-99	-99
05.01.2000	0.771	11.812	-99	-99	-99	-99	-99	-99	-99	-99
06.01.2000	0.896	12.214	-99	-99	-99	-99	-99	-99	-99	-99
07.01.2000	0.925	13.635	-99	-99	-99	-99	-99	-99	-99	-99
08.01.2000	1.302	16.504	-99	-99	-99	-99	-99	-99	-99	-99
09.01.2000	1.725	20.119	-99	-99	-99	-99	-99	-99	-99	-99
10.01.2000	1.267	20.151	-99	-99	-99	-99	-99	-99	-99	-99
11.01.2000	1.121	20.282	-99	-99	-99	-99	-99	-99	-99	-99
12.01.2000	1.274	20.349	-99	-99	-99	-99	-99	-99	-99	-99
13.01.2000	1.306	19.721	-99	-99	-99	-99	-99	-99	-99	-99
14.01.2000	0.894	18.221	-99	-99	-99	-99	-99	-99	-99	-99
15.01.2000	0.779	16.706	-99	-99	-99	-99	-99	-99	-99	-99
16.01.2000	0.756	15.643	-99	-99	-99	-99	-99	-99	-99	-99
17.01.2000	0.589	17.787	-99	-99	-99	-99	-99	-99	-99	-99
18.01.2000	0.373	19.805	-99	-99	-99	-99	-99	-99	-99	-99
19.01.2000	0.398	17.985	-99	-99	-99	-99	-99	-99	-99	-99
20.01.2000	0.432	17.591	-99	-99	-99	-99	-99	-99	-99	-99
21.01.2000	0.432	17.109	-99	-99	-99	-99	-99	-99	-99	-99
22.01.2000	0.466	15.744	-99	-99	-99	-99	-99	-99	-99	-99
23.01.2000	0.503	14.366	-99	-99	-99	-99	-99	-99	-99	-99
24.01.2000	0.503	13.274	-99	-99	-99	-99	-99	-99	-99	-99
25.01.2000	0.541	12.279	-99	-99	-99	-99	-99	-99	-99	-99
26.01.2000	0.596	11.325	-99	-99	-99	-99	-99	-99	-99	-99
27.01.2000	0.614	11.264	-99	-99	-99	-99	-99	-99	-99	-99
28.01.2000	0.773	11.278	-99	-99	-99	-99	-99	-99	-99	-99
29.01.2000	0.68	10.577	-99	-99	-99	-99	-99	-99	-99	-99
30.01.2000	0.71	10.292	-99	-99	-99	-99	-99	-99	-99	-99
31.01.2000	0.71	9.929	-99	-99	-99	-99	-99	-99	-99	-99
01.02.2000	0.756	9.569	-99	-99	-99	-99	-99	-99	-99	-99
02.02.2000	0.805	9.259	-99	-99	-99	-99	-99	-99	-99	-99
03.02.2000	0.855	9.147	-99	-99	-99	-99	-99	-99	-99	-99
04.02.2000	0.855	9.692	-99	-99	-99	-99	-99	-99	-99	-99
05.02.2000	0.927	10.927	-99	-99	-99	-99	-99	-99	-99	-99
06.02.2000	0.855	13.827	-99	-99	-99	-99	-99	-99	-99	-99
07.02.2000	0.855	16.18	-99	-99	-99	-99	-99	-99	-99	-99
08.02.2000	0.805	17.451	-99	-99	-99	-99	-99	-99	-99	-99
09.02.2000	0.756	16.768	-99	-99	-99	-99	-99	-99	-99	-99
10.02.2000	0.756	15.436	-99	-99	-99	-99	-99	-99	-99	-99
11.02.2000	0.71	15.536	-99	-99	-99	-99	-99	-99	-99	-99
12.02.2000	0.71	15.377	-99	-99	-99	-99	-99	-99	-99	-99
13.02.2000	0.665	15.277	-99	-99	-99	-99	-99	-99	-99	-99
14.02.2000	0.622	14.826	-99	-99	-99	-99	-99	-99	-99	-99
15.02.2000	0.622	13.961	-99	-99	-99	-99	-99	-99	-99	-99
16.02.2000	0.58	13.185	-99	-99	-99	-99	-99	-99	-99	-99
17.02.2000	0.541	12.131	-99	-99	-99	-99	-99	-99	-99	-99
18.02.2000	0.541	11.182	-99	-99	-99	-99	-99	-99	-99	-99
19.02.2000	0.488	10.339	-99	-99	-99	-99	-99	-99	-99	-99
20.02.2000	0.409	9.634	-99	-99	-99	-99	-99	-99	-99	-99
21.02.2000	0.377	8.971	-99	-99	-99	-99	-99	-99	-99	-99
22.02.2000	0.322	8.488	-99	-99	-99	-99	-99	-99	-99	-99
23.02.2000	0.3	7.798	-99	-99	-99	-99	-99	-99	-99	-99
24.02.2000	0.29	7.18	-99	-99	-99	-99	-99	-99	-99	-99
25.02.2000	0.315	7.11	-99	-99	-99	-99	-99	-99	-99	-99
26.02.2000	0.342	7.105	-99	-99	-99	-99	-99	-99	-99	-99
27.02.2000	0.399	6.901	-99	-99	-99	-99	-99	-99	-99	-99
28.02.2000	0.488	7.649	-99	-99	-99	-99	-99	-99	-99	-99
29.02.2000	0.547	8.662	-99	-99	-99	-99	-99	-99	-99	-99
01.03.2000	0.589	8.939	-99	-99	-99	-99	-99	-99	-99	-99
02.03.2000	0.705	9.476	-99	-99	-99	-99	-99	-99	-99	-99
03.03.2000	0.668	8.753	-99	-99	-99	-99	-99	-99	-99	-99
04.03.2000	0.766	8.564	-99	-99	-99	-99	-99	-99	-99	-99
05.03.2000	1.336	8.485	-99	-99	-99	-99	-99	-99	-99	-99
06.03.2000	1.146	8.647	-99	-99	-99	-99	-99	-99	-99	-99
07.03.2000	1.738	9.364	-99	-99	-99	-99	-99	-99	-99	-99
08.03.2000	1.163	9.374	-99	-99	-99	-99	-99	-99	-99	-99
09.03.2000	1.163	8.831	-99	-99	-99	-99	-99	-99	-99	-99
10.03.2000	0.95	8.548	-99	-99	-99	-99	-99	-99	-99	-99
11.03.2000	0.954	8.177	-99	-99	-99	-99	-99	-99	-99	-99
12.03.2000	0.602	7.541	-99	-99	-99	-99	-99	-99	-99	-99
13.03.2000	0.546	7.217	-99	-99	-99	-99	-99	-99	-99	-99
14.03.2000	0.689	7.504	-99	-99	-99	-99	-99	-99	-99	-99
15.03.2000	0.652	7.595	-99	-99	-99	-99	-99	-99	-99	-99
16.03.2000	0.634	7.604	-99	-99	-99	-99	-99	-99	-99	-99
17.03.2000	0.771	7.66	-99	-99	-99	-99	-99	-99	-99	-99
18.03.2000	0.627	7.446	-99	-99	-99	-99	-99	-99	-99	-99
19.03.2000	0.578	7.496	-99	-99	-99	-99	-99	-99	-99	-99
20.03.2000	1.129	10.129	-99	-99	-99	-99	-99	-99	-99	-99
21.03.2000	1.155	13.617	-99	-99	-99	-99	-99	-99	-99	-99
22.03.2000	0.92	14.302	-99	-99	-99	-99	-99	-99	-99	-99
23.03.2000	0.775	13.945	-99	-99	-99	-99	-99	-99	-99	-99
24.03.2000	0.643	13.288	-99	-99	-99	-99	-99	-99	-99	-99
25.03.2000	0.584	12.395	-99	-99	-99	-99	-99	-99	-99	-99
26.03.2000	0.469	11.581	-99	-99	-99	-99	-99	-99	-99	-99
27.03.2000	0.413	10.768	-99	-99	-99	-99	-99	-99	-99	-99
28.03.2000	0.359	10.843	-99	-99	-99	-99	-99	-99	-99	-99
29.03.2000	0.333	9.571	-99	-99	-99	-99	-99	-99	-99	-99
30.03.2000	0.31	9.969	-99	-99	-99	-99	-99	-99	-99	-99
31.03.2000	0.291	8.831	-99	-99	-99	-99	-99	-99	-99	-99
01.04.2000	0.272	8.689	-99	-99	-99	-99	-99	-99	-99	-99
02.04.2000	0.272	8.513	-99	-99	-99	-99	-99	-99	-99	-99
03.04.2000	0.283	8.234	-99	-99	-99	-99	-99	-99	-99	-99
04.04.2000	0.255	7.71	-99	-99	-99	-99	-99	-99	-99	-99
05.04.2000	0.233	7.14	-99	-99	-99	-99	-99	-99	-99	-99
06.04.2000	0.243	6.991	-99	-99	-99	-99	-99	-99	-99	-99
07.04.2000	0.25	6.91	-99	-99	-99	-99	-99	-99	-99	-99
08.04.2000	0.251	6.708	-99	-99	-99	-99	-99	-99	-99	-99
09.04.2000	0.263	6.655	-99	-99	-99	-99	-99	-99	-99	-99
10.04.2000	0.237	6.732	-99	-99	-99	-99	-99	-99	-99	-99
11.04.2000	0.225	6.844	-99	-99	-99	-99	-99	-99	-99	-99
12.04.2000	0.224	6.911	-99	-99	-99	-99	-99	-99	-99	-99
13.04.2000	0.244	7.71	-99	-99	-99	-99	-99	-99	-99	-99
14.04.2000	0.221	7.417	-99	-99	-99	-99	-99	-99	-99	-99
15.04.2000	0.223	7.763	-99	-99	-99	-99	-99	-99	-99	-99
16.04.2000	0.225	8.343	-99	-99	-99	-99	-99	-99	-99	-99
17.04.2000	0.221	8.57	-99	-99	-99	-99	-99	-99	-99	-99
18.04.2000	0.257	8.982	-99	-99	-99	-99	-99	-99	-99	-99
19.04.2000	0.283	8.548	-99	-99	-99	-99	-99	-99	-99	-99
20.04.2000	0.471	9.847	-99	-99	-99	-99	-99	-99	-99	-99
21.04.2000	1.16	13.288	-99	-99	-99	-99	-99	-99	-99	-99
22.04.2000	1.337	18.92	-99	-99	-99	-99	-99	-99	-99	-99
23.04.2000	1.603	23.56	-99	-99	-99	-99	-99	-99	-99	-99
24.04.2000	1.488	28.559	-99	-99	-99	-99	-99	-99	-99	-99
25.04.2000	1.717	28.997	-99	-99	-99	-99	-99	-99	-99	-99
26.04.2000	0.83	27.611	-99	-99	-99	-99	-99	-99	-99	-99
27.04.2000	0.968	26.366	-99	-99	-99	-99	-99	-99	-99	-99
28.04.2000	1.643	27.196	-99	-99	-99	-99	-99	-99	-99	-99
29.04.2000	4.668	35.859	-99	-99	-99	-99	-99	-99	-99	-99
30.04.2000	6.591	54.577	-99	-99	-99	-99	-99	-99	-99	-99
01.05.2000	6.782	74.979	-99	-99	-99	-99	-99	-99	-99	-99
02.05.2000	6.127	88.817	-99	-99	-99	-99	-99	-99	-99	-99
03.05.2000	5.386	92.686	-99	-99	-99	-99	-99	-99	-99	-99
04.05.2000	3.543	85.391	-99	-99	-99	-99	-99	-99	-99	-99
05.05.2000	3.185	74.606	-99	-99	-99	-99	-99	-99	-99	-99
06.05.2000	3.368	66.962	-99	-99	-99	-99	-99	-99	-99	-99
07.05.2000	3.768	61.84	-99	-99	-99	-99	-99	-99	-99	-99
08.05.2000	4.483	61.191	-99	-99	-99	-99	-99	-99	-99	-99
09.05.2000	5.452	64.715	-99	-99	-99	-99	-99	-99	-99	-99
10.05.2000	6.466	71.917	-99	-99	-99	-99	-99	-99	-99	-99
11.05.2000	5.86	74.72	-99	-99	-99	-99	-99	-99	-99	-99
12.05.2000	3.923	68.936	-99	-99	-99	-99	-99	-99	-99	-99
13.05.2000	3.841	61.572	-99	-99	-99	-99	-99	-99	-99	-99
14.05.2000	5.393	59.561	-99	-99	-99	-99	-99	-99	-99	-99
15.05.2000	6.2	64.183	-99	-99	-99	-99	-99	-99	-99	-99
16.05.2000	6.8	69.459	-99	-99	-99	-99	-99	-99	-99	-99
17.05.2000	10.265	86.125	-99	-99	-99	-99	-99	-99	-99	-99
18.05.2000	10.622	122.342	-99	-99	-99	-99	-99	-99	-99	-99
19.05.2000	7.962	124.268	-99	-99	-99	-99	-99	-99	-99	-99
20.05.2000	6.416	108.814	-99	-99	-99	-99	-99	-99	-99	-99
21.05.2000	5.548	93.722	-99	-99	-99	-99	-99	-99	-99	-99
22.05.2000	5.333	80.524	-99	-99	-99	-99	-99	-99	-99	-99
23.05.2000	5.273	70.958	-99	-99	-99	-99	-99	-99	-99	-99
24.05.2000	5.49	64.842	-99	-99	-99	-99	-99	-99	-99	-99
25.05.2000	5.117	62.178	-99	-99	-99	-99	-99	-99	-99	-99
26.05.2000	4.537	58.278	-99	-99	-99	-99	-99	-99	-99	-99
27.05.2000	3.98	54.304	-99	-99	-99	-99	-99	-99	-99	-99
28.05.2000	4.285	50.618	-99	-99	-99	-99	-99	-99	-99	-99
29.05.2000	4.793	50.179	-99	-99	-99	-99	-99	-99	-99	-99
30.05.2000	3.522	48.247	-99	-99	-99	-99	-99	-99	-99	-99
31.05.2000	2.589	44.908	-99	-99	-99	-99	-99	-99	-99	-99
01.06.2000	2.31	40.555	-99	-99	-99	-99	-99	-99	-99	-99
02.06.2000	3.108	37.411	-99	-99	-99	-99	-99	-99	-99	-99
03.06.2000	3.216	38.476	-99	-99	-99	-99	-99	-99	-99	-99
04.06.2000	2.353	37.5	-99	-99	-99	-99	-99	-99	-99	-99
05.06.2000	2.178	34.194	-99	-99	-99	-99	-99	-99	-99	-99
06.06.2000	2.304	31.823	-99	-99	-99	-99	-99	-99	-99	-99
07.06.2000	2.671	30.602	-99	-99	-99	-99	-99	-99	-99	-99
08.06.2000	3.26	31.146	-99	-99	-99	-99	-99	-99	-99	-99
09.06.2000	3.545	32.303	-99	-99	-99	-99	-99	-99	-99	-99
10.06.2000	7.293	37.955	-99	-99	-99	-99	-99	-99	-99	-99
11.06.2000	6.966	55.273	-99	-99	-99	-99	-99	-99	-99	-99
12.06.2000	6.188	62.758	-99	-99	-99	-99	-99	-99	-99	-99
13.06.2000	10.912	79.15	-99	-99	-99	-99	-99	-99	-99	-99
14.06.2000	8.687	112.682	-99	-99	-99	-99	-99	-99	-99	-99
15.06.2000	6.258	109.627	-99	-99	-99	-99	-99	-99	-99	-99
16.06.2000	4.792	93.238	-99	-99	-99	-99	-99	-99	-99	-99
17.06.2000	3.702	78.301	-99	-99	-99	-99	-99	-99	-99	-99
18.06.2000	4.335	67.401	-99	-99	-99	-99	-99	-99	-99	-99
19.06.2000	7.974	69.943	-99	-99	-99	-99	-99	-99	-99	-99
20.06.2000	7.77	84.989	-99	-99	-99	-99	-99	-99	-99	-99
21.06.2000	8.882	89.285	-99	-99	-99	-99	-99	-99	-99	-99
22.06.2000	10.244	105.379	-99	-99	-99	-99	-99	-99	-99	-99
23.06.2000	9.981	117.087	-99	-99	-99	-99	-99	-99	-99	-99
24.06.2000	8.455	115.981	-99	-99	-99	-99	-99	-99	-99	-99
25.06.2000	6.58	106.66	-99	-99	-99	-99	-99	-99	-99	-99
26.06.2000	6.113	94.371	-99	-99	-99	-99	-99	-99	-99	-99
27.06.2000	5.33	83.248	-99	-99	-99	-99	-99	-99	-99	-99
28.06.2000	4.594	75.448	-99	-99	-99	-99	-99	-99	-99	-99
29.06.2000	4.315	67.558	-99	-99	-99	-99	-99	-99	-99	-99
30.06.2000	7.368	65.184	-99	-99	-99	-99	-99	-99	-99	-99
01.07.2000	9.927	88.122	-99	-99	-99	-99	-99	-99	-99	-99
02.07.2000	11.398	120.796	-99	-99	-99	-99	-99	-99	-99	-99
03.07.2000	11.38	130.701	-99	-99	-99	-99	-99	-99	-99	-99
04.07.2000	10.361	131.456	-99	-99	-99	-99	-99	-99	-99	-99
05.07.2000	9.468	125.632	-99	-99	-99	-99	-99	-99	-99	-99
06.07.2000	8.573	120.115	-99	-99	-99	-99	-99	-99	-99	-99
07.07.2000	6.962	111.817	-99	-99	-99	-99	-99	-99	-99	-99
08.07.2000	6.181	99.739	-99	-99	-99	-99	-99	-99	-99	-99
09.07.2000	4.854	86.262	-99	-99	-99	-99	-99	-99	-99	-99
10.07.2000	4.553	75.13	-99	-99	-99	-99	-99	-99	-99	-99
11.07.2000	5.658	68.763	-99	-99	-99	-99	-99	-99	-99	-99
12.07.2000	6.224	73.528	-99	-99	-99	-99	-99	-99	-99	-99
13.07.2000	6.325	78.29	-99	-99	-99	-99	-99	-99	-99	-99
14.07.2000	6.265	78.791	-99	-99	-99	-99	-99	-99	-99	-99
15.07.2000	5.962	77.389	-99	-99	-99	-99	-99	-99	-99	-99
16.07.2000	6.302	74.572	-99	-99	-99	-99	-99	-99	-99	-99
17.07.2000	6.521	77.198	-99	-99	-99	-99	-99	-99	-99	-99
18.07.2000	6.805	81.276	-99	-99	-99	-99	-99	-99	-99	-99
19.07.2000	6.492	84.891	-99	-99	-99	-99	-99	-99	-99	-99
20.07.2000	6.245	85.869	-99	-99	-99	-99	-99	-99	-99	-99
21.07.2000	5.91	84.123	-99	-99	-99	-99	-99	-99	-99	-99
22.07.2000	5.462	80.667	-99	-99	-99	-99	-99	-99	-99	-99
23.07.2000	5.842	79.579	-99	-99	-99	-99	-99	-99	-99	-99
24.07.2000	7.412	84.505	-99	-99	-99	-99	-99	-99	-99	-99
25.07.2000	9.791	100.954	-99	-99	-99	-99	-99	-99	-99	-99
26.07.2000	9.764	114.601	-99	-99	-99	-99	-99	-99	-99	-99
27.07.2000	8.827	120.398	-99	-99	-99	-99	-99	-99	-99	-99
28.07.2000	7.442	119.525	-99	-99	-99	-99	-99	-99	-99	-99
29.07.2000	6.33	112.203	-99	-99	-99	-99	-99	-99	-99	-99
30.07.2000	6.14	104.886	-99	-99	-99	-99	-99	-99	-99	-99
31.07.2000	6.191	99.115	-99	-99	-99	-99	-99	-99	-99	-99
01.08.2000	5.95	93.239	-99	-99	-99	-99	-99	-99	-99	-99
02.08.2000	5.508	88.662	-99	-99	-99	-99	-99	-99	-99	-99
03.08.2000	5.339	83.249	-99	-99	-99	-99	-99	-99	-99	-99
04.08.2000	5.667	80.535	-99	-99	-99	-99	-99	-99	-99	-99
05.08.2000	5.66	78.607	-99	-99	-99	-99	-99	-99	-99	-99
06.08.2000	7.509	83.58	-99	-99	-99	-99	-99	-99	-99	-99
07.08.2000	7.889	100.272	-99	-99	-99	-99	-99	-99	-99	-99
08.08.2000	6.628	105.964	-99	-99	-99	-99	-99	-99	-99	-99
09.08.2000	4.695	95.595	-99	-99	-99	-99	-99	-99	-99	-99
10.08.2000	3.398	81.119	-99	-99	-99	-99	-99	-99	-99	-99
11.08.2000	3.835	72.123	-99	-99	-99	-99	-99	-99	-99	-99
12.08.2000	3.729	68.473	-99	-99	-99	-99	-99	-99	-99	-99
13.08.2000	3.249	63.629	-99	-99	-99	-99	-99	-99	-99	-99
14.08.2000	4.358	61.883	-99	-99	-99	-99	-99	-99	-99	-99
15.08.2000	6.359	70.566	-99	-99	-99	-99	-99	-99	-99	-99
16.08.2000	5.408	77.1	-99	-99	-99	-99	-99	-99	-99	-99
17.08.2000	4.388	75.677	-99	-99	-99	-99	-99	-99	-99	-99
18.08.2000	4.655	71.959	-99	-99	-99	-99	-99	-99	-99	-99
19.08.2000	3.584	68.952	-99	-99	-99	-99	-99	-99	-99	-99
20.08.2000	3.202	63.637	-99	-99	-99	-99	-99	-99	-99	-99
21.08.2000	3.661	59.873	-99	-99	-99	-99	-99	-99	-99	-99
22.08.2000	3.633	57.953	-99	-99	-99	-99	-99	-99	-99	-99
23.08.2000	3.488	55.538	-99	-99	-99	-99	-99	-99	-99	-99
24.08.2000	4.685	58.572	-99	-99	-99	-99	-99	-99	-99	-99
25.08.2000	4.69	60.509	-99	-99	-99	-99	-99	-99	-99	-99
26.08.2000	3.391	58.546	-99	-99	-99	-99	-99	-99	-99	-99
27.08.2000	3.727	57.293	-99	-99	-99	-99	-99	-99	-99	-99
28.08.2000	3.987	59.431	-99	-99	-99	-99	-99	-99	-99	-99
29.08.2000	3.63	60.651	-99	-99	-99	-99	-99	-99	-99	-99
30.08.2000	4.907	62.699	-99	-99	-99	-99	-99	-99	-99	-99
31.08.2000	4.225	63.71	-99	-99	-99	-99	-99	-99	-99	-99
01.09.2000	3.229	55.562	-99	-99	-99	-99	-99	-99	-99	-99
02.09.2000	2.862	51.769	-99	-99	-99	-99	-99	-99	-99	-99
03.09.2000	2.414	47.497	-99	-99	-99	-99	-99	-99	-99	-99
04.09.2000	2.203	42.343	-99	-99	-99	-99	-99	-99	-99	-99
05.09.2000	1.742	37.618	-99	-99	-99	-99	-99	-99	-99	-99
06.09.2000	1.588	33.58	-99	-99	-99	-99	-99	-99	-99	-99
07.09.2000	1.914	31.699	-99	-99	-99	-99	-99	-99	-99	-99
08.09.2000	2.576	35.516	-99	-99	-99	-99	-99	-99	-99	-99
09.09.2000	7.443	49.739	-99	-99	-99	-99	-99	-99	-99	-99
10.09.2000	8.991	81.776	-99	-99	-99	-99	-99	-99	-99	-99
11.09.2000	4.622	84.326	-99	-99	-99	-99	-99	-99	-99	-99
12.09.2000	3.697	72.274	-99	-99	-99	-99	-99	-99	-99	-99
13.09.2000	2.297	59.914	-99	-99	-99	-99	-99	-99	-99	-99
14.09.2000	1.864	49.902	-99	-99	-99	-99	-99	-99	-99	-99
15.09.2000	1.557	41.838	-99	-99	-99	-99	-99	-99	-99	-99
16.09.2000	1.875	36.544	-99	-99	-99	-99	-99	-99	-99	-99
17.09.2000	2.519	35.929	-99	-99	-99	-99	-99	-99	-99	-99
18.09.2000	2.665	38.812	-99	-99	-99	-99	-99	-99	-99	-99
19.09.2000	2.916	41.181	-99	-99	-99	-99	-99	-99	-99	-99
20.09.2000	2.51	40.802	-99	-99	-99	-99	-99	-99	-99	-99
21.09.2000	2.482	38.132	-99	-99	-99	-99	-99	-99	-99	-99
22.09.2000	1.718	34.585	-99	-99	-99	-99	-99	-99	-99	-99
23.09.2000	1.557	30.997	-99	-99	-99	-99	-99	-99	-99	-99
24.09.2000	1.592	29.108	-99	-99	-99	-99	-99	-99	-99	-99
25.09.2000	1.678	28.134	-99	-99	-99	-99	-99	-99	-99	-99
26.09.2000	1.718	27.439	-99	-99	-99	-99	-99	-99	-99	-99
27.09.2000	1.516	26.65	-99	-99	-99	-99	-99	-99	-99	-99
28.09.2000	1.496	25.382	-99	-99	-99	-99	-99	-99	-99	-99
29.09.2000	1.932	26.151	-99	-99	-99	-99	-99	-99	-99	-99
30.09.2000	2.521	29.691	-99	-99	-99	-99	-99	-99	-99	-99
01.10.2000	2.595	34.807	-99	-99	-99	-99	-99	-99	-99	-99
02.10.2000	2.218	36.572	-99	-99	-99	-99	-99	-99	-99	-99
03.10.2000	1.965	35.841	-99	-99	-99	-99	-99	-99	-99	-99
04.10.2000	2.121	34.824	-99	-99	-99	-99	-99	-99	-99	-99
05.10.2000	2.133	35.344	-99	-99	-99	-99	-99	-99	-99	-99
06.10.2000	1.931	35.417	-99	-99	-99	-99	-99	-99	-99	-99
07.10.2000	1.795	33.496	-99	-99	-99	-99	-99	-99	-99	-99
08.10.2000	1.737	32.299	-99	-99	-99	-99	-99	-99	-99	-99
09.10.2000	1.44	30.358	-99	-99	-99	-99	-99	-99	-99	-99
10.10.2000	1.258	28.18	-99	-99	-99	-99	-99	-99	-99	-99
11.10.2000	1.78	25.88	-99	-99	-99	-99	-99	-99	-99	-99
12.10.2000	0.922	22.873	-99	-99	-99	-99	-99	-99	-99	-99
13.10.2000	0.779	20.602	-99	-99	-99	-99	-99	-99	-99	-99
14.10.2000	0.692	18.608	-99	-99	-99	-99	-99	-99	-99	-99
15.10.2000	0.637	17.22	-99	-99	-99	-99	-99	-99	-99	-99
16.10.2000	0.693	16.241	-99	-99	-99	-99	-99	-99	-99	-99
17.10.2000	1.248	15.931	-99	-99	-99	-99	-99	-99	-99	-99
18.10.2000	1.396	17.825	-99	-99	-99	-99	-99	-99	-99	-99
19.10.2000	1.197	18.696	-99	-99	-99	-99	-99	-99	-99	-99
20.10.2000	1.375	18.858	-99	-99	-99	-99	-99	-99	-99	-99
21.10.2000	0.984	18.177	-99	-99	-99	-99	-99	-99	-99	-99
22.10.2000	1.337	19.139	-99	-99	-99	-99	-99	-99	-99	-99
23.10.2000	1.546	18.962	-99	-99	-99	-99	-99	-99	-99	-99
24.10.2000	1.581	18.173	-99	-99	-99	-99	-99	-99	-99	-99
25.10.2000	1.316	18.624	-99	-99	-99	-99	-99	-99	-99	-99
26.10.2000	0.971	17.996	-99	-99	-99	-99	-99	-99	-99	-99
27.10.2000	0.769	16.729	-99	-99	-99	-99	-99	-99	-99	-99
28.10.2000	0.676	15.487	-99	-99	-99	-99	-99	-99	-99	-99
29.10.2000	0.617	14.904	-99	-99	-99	-99	-99	-99	-99	-99
30.10.2000	0.542	13.524	-99	-99	-99	-99	-99	-99	-99	-99
31.10.2000	0.49	12.621	-99	-99	-99	-99	-99	-99	-99	-99
01.11.2000	0.412	11.317	-99	-99	-99	-99	-99	-99	-99	-99
02.11.2000	0.353	10.64	-99	-99	-99	-99	-99	-99	-99	-99
03.11.2000	0.319	10.196	-99	-99	-99	-99	-99	-99	-99	-99
04.11.2000	0.275	9.198	-99	-99	-99	-99	-99	-99	-99	-99
05.11.2000	0.21	8.931	-99	-99	-99	-99	-99	-99	-99	-99
06.11.2000	0.102	8.486	-99	-99	-99	-99	-99	-99	-99	-99
07.11.2000	0.194	8.106	-99	-99	-99	-99	-99	-99	-99	-99
08.11.2000	0.227	7.321	-99	-99	-99	-99	-99	-99	-99	-99
09.11.2000	0.187	6.958	-99	-99	-99	-99	-99	-99	-99	-99
10.11.2000	0.149	6.603	-99	-99	-99	-99	-99	-99	-99	-99
11.11.2000	0.104	6.268	-99	-99	-99	-99	-99	-99	-99	-99
12.11.2000	0.131	6.406	-99	-99	-99	-99	-99	-99	-99	-99
13.11.2000	0.15	5.862	-99	-99	-99	-99	-99	-99	-99	-99
14.11.2000	0.112	5.685	-99	-99	-99	-99	-99	-99	-99	-99
15.11.2000	0.111	5.459	-99	-99	-99	-99	-99	-99	-99	-99
16.11.2000	0.112	5.17	-99	-99	-99	-99	-99	-99	-99	-99
17.11.2000	0.829	5.869	-99	-99	-99	-99	-99	-99	-99	-99
18.11.2000	0.849	4.721	-99	-99	-99	-99	-99	-99	-99	-99
19.11.2000	0.717	4.538	-99	-99	-99	-99	-99	-99	-99	-99
20.11.2000	0.791	4.387	-99	-99	-99	-99	-99	-99	-99	-99
21.11.2000	0.803	4.198	-99	-99	-99	-99	-99	-99	-99	-99
22.11.2000	0.67	4.266	-99	-99	-99	-99	-99	-99	-99	-99
23.11.2000	0.673	3.728	-99	-99	-99	-99	-99	-99	-99	-99
24.11.2000	0.806	3.697	-99	-99	-99	-99	-99	-99	-99	-99
25.11.2000	0.882	3.634	-99	-99	-99	-99	-99	-99	-99	-99
26.11.2000	0.736	3.686	-99	-99	-99	-99	-99	-99	-99	-99
27.11.2000	0.678	3.414	-99	-99	-99	-99	-99	-99	-99	-99
28.11.2000	0.489	3.29	-99	-99	-99	-99	-99	-99	-99	-99
29.11.2000	0.558	3.252	-99	-99	-99	-99	-99	-99	-99	-99
30.11.2000	0.139	3.255	-99	-99	-99	-99	-99	-99	-99	-99
01.12.2000	0.115	3.513	-99	-99	-99	-99	-99	-99	-99	-99
02.12.2000	0.139	3.606	-99	-99	-99	-99	-99	-99	-99	-99
03.12.2000	0.123	3.721	-99	-99	-99	-99	-99	-99	-99	-99
04.12.2000	0.105	3.888	-99	-99	-99	-99	-99	-99	-99	-99
05.12.2000	0.102	3.822	-99	-99	-99	-99	-99	-99	-99	-99
06.12.2000	0.329	4.627	-99	-99	-99	-99	-99	-99	-99	-99
07.12.2000	0.218	4.712	-99	-99	-99	-99	-99	-99	-99	-99
08.12.2000	0.121	4.98	-99	-99	-99	-99	-99	-99	-99	-99
09.12.2000	0.132	4.92	-99	-99	-99	-99	-99	-99	-99	-99
10.12.2000	0.117	4.812	-99	-99	-99	-99	-99	-99	-99	-99
11.12.2000	0.108	4.592	-99	-99	-99	-99	-99	-99	-99	-99
